address|clean_address|lat|lng|loc_type|num_results
Catani Pl, Monash ACT|Catani Place, Monash ACT 2904, Australia|-35.418244|149.078019|GEOMETRIC_CENTER|1
Cataract St, Kaleen ACT|Cataract Street, Kaleen ACT 2617, Australia|-35.234072|149.097445|GEOMETRIC_CENTER|1
Catchpole St, Macquarie ACT|Catchpole Street, Macquarie ACT 2614, Australia|-35.249690|149.066263|GEOMETRIC_CENTER|1
Cathcart Cl, Chisholm ACT|Cathcart Close, Chisholm ACT 2905, Australia|-35.418688|149.116634|GEOMETRIC_CENTER|1
Cathie Pl, Calwell ACT|Cathie Place, Calwell ACT 2905, Australia|-35.437656|149.106995|GEOMETRIC_CENTER|1
Cato Pl, Dunlop ACT|Cato Place, Dunlop ACT 2615, Australia|-35.194604|149.023335|GEOMETRIC_CENTER|1
Catts Pl, Gilmore ACT|Catts Place, Gilmore ACT 2905, Australia|-35.416814|149.143451|GEOMETRIC_CENTER|1
Causley Lane, Gungahlin ACT|Causley Lane, Gungahlin ACT 2912, Australia|-35.182551|149.133044|GEOMETRIC_CENTER|1
Cavanagh Cl, Googong ACT|Cavanagh Drive, Googong NSW 2620, Australia|-35.427838|149.206574|GEOMETRIC_CENTER|1
Cavanough St, Phillip ACT|Cavanough Street, Phillip ACT 2606, Australia|-35.346181|149.092633|GEOMETRIC_CENTER|1
Cavenagh Pl, Mckellar ACT|Cavenagh Place, McKellar ACT 2617, Australia|-35.216104|149.075152|GEOMETRIC_CENTER|1
Cavill Cl, Holt ACT|Cavill Close, Holt ACT 2615, Australia|-35.225147|149.006079|GEOMETRIC_CENTER|1
Cawker Pl, Torrens ACT|Cawker Place, Torrens ACT 2607, Australia|-35.370010|149.091747|GEOMETRIC_CENTER|1
Cawthorn Cres, Evatt ACT|Cawthorn Crescent, Evatt ACT 2617, Australia|-35.201728|149.071746|GEOMETRIC_CENTER|1
Cayley Pl, Florey ACT|Cayley Place, Florey ACT 2615, Australia|-35.220663|149.051424|GEOMETRIC_CENTER|1
Cazaly Cl, Holt ACT|Cazaly Close, Holt ACT 2615, Australia|-35.229289|149.013942|GEOMETRIC_CENTER|1
Cazneaux Cres, Weston ACT|Cazneaux Crescent, Weston Creek ACT 2611, Australia|-35.326923|149.054122|GEOMETRIC_CENTER|1
Cecil Pl, Dunlop ACT|Cecil Place, Dunlop ACT 2615, Australia|-35.198037|149.028356|GEOMETRIC_CENTER|1
Cecins Pl, Nicholls ACT|Cecins Place, Nicholls ACT 2913, Australia|-35.191133|149.092575|GEOMETRIC_CENTER|1
Cedar Pl, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Cedar St, Harrison ACT|Cedar Street, Harrison ACT 2914, Australia|-35.189419|149.156783|GEOMETRIC_CENTER|1
Cedrela Pl, Rivett ACT|Cedrela Place, Weston Creek ACT 2611, Australia|-35.346442|149.040507|GEOMETRIC_CENTER|1
Centaurus St, Giralang ACT|Centaurus Street, Giralang ACT 2617, Australia|-35.210894|149.093224|GEOMETRIC_CENTER|1
Ceremonial Way, Campbell ACT|Ceremonial Way, Campbell ACT 2612, Australia|-35.292667|149.168911|GEOMETRIC_CENTER|1
Cerutty Cres, Gordon ACT|Cerutty Crescent, Gordon ACT 2906, Australia|-35.452108|149.087516|GEOMETRIC_CENTER|1
Cessnock St, Fyshwick ACT|Cessnock Street, Fyshwick ACT 2609, Australia|-35.322429|149.171480|GEOMETRIC_CENTER|1
Cethana Pl, Duffy ACT|Cethana Place, Weston Creek ACT 2611, Australia|-35.339439|149.030193|GEOMETRIC_CENTER|1
Chaffey Cres, Ainslie ACT|Chaffey Crescent, Ainslie ACT 2602, Australia|-35.266338|149.144236|GEOMETRIC_CENTER|1
Chalker Cct, Banks ACT|Chalker Circuit, Banks ACT 2906, Australia|-35.475064|149.093157|GEOMETRIC_CENTER|1
Challinor Cres, Florey ACT|Challinor Crescent, Florey ACT 2615, Australia|-35.231719|149.053571|GEOMETRIC_CENTER|1
Challis St, Dickson ACT|Challis Street, Dickson ACT 2602, Australia|-35.251144|149.135314|GEOMETRIC_CENTER|1
Chalmers Pl, Macgregor ACT|Chalmers Place, Macgregor ACT 2615, Australia|-35.210657|149.012272|GEOMETRIC_CENTER|1
Chambers St, Latham ACT|Chambers Street, Latham ACT 2615, Australia|-35.221431|149.036195|GEOMETRIC_CENTER|1
Champ Pl, Curtin ACT|Champ Place, Curtin ACT 2605, Australia|-35.331580|149.084558|GEOMETRIC_CENTER|1
Champion Pl, Fraser ACT|Champion Place, Fraser ACT 2615, Australia|-35.190680|149.033304|GEOMETRIC_CENTER|1
Chan St, Belconnen ACT|Chan Street, Belconnen ACT 2617, Australia|-35.241200|149.065706|GEOMETRIC_CENTER|1
Chance St, Crace ACT|Chance Street, Crace ACT 2911, Australia|-35.198269|149.106741|GEOMETRIC_CENTER|1
Chancelry Cl, Acton ACT|The Australian National University, Chancelry Close, Acton ACT 2601, Australia|-35.280437|149.119953|GEOMETRIC_CENTER|1
Chandler St, Belconnen ACT|Chandler Street, Belconnen ACT 2617, Australia|-35.239676|149.070458|GEOMETRIC_CENTER|1
Chant St, Chisholm ACT|Chant Street, Chisholm ACT 2905, Australia|-35.424490|149.126407|GEOMETRIC_CENTER|1
Chapman St, Braddon ACT|Chapman Street, Braddon ACT 2612, Australia|-35.274980|149.140537|GEOMETRIC_CENTER|1
Chapman St, Dodsworth ACT|None|0.000000|0.000000|ERROR|0
Chappell St, Lyons ACT|Chappell Street, Lyons ACT 2606, Australia|-35.346224|149.080557|GEOMETRIC_CENTER|1
Chapple Cl, Isaacs ACT|Chapple Close, Isaacs ACT 2607, Australia|-35.367276|149.114936|GEOMETRIC_CENTER|1
Chardonnay Pl, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Charles Francis Lane, Kingston ACT|Charles Francis Lane, Kingston ACT 2604, Australia|-35.316267|149.147965|GEOMETRIC_CENTER|1
Charles Perkins Cct, Bonner ACT|Charles Perkins Circuit, Bonner ACT 2914, Australia|-35.158631|149.146773|GEOMETRIC_CENTER|1
Charles Pl, Gordon ACT|Charles Place, Gordon ACT 2906, Australia|-35.456807|149.084227|GEOMETRIC_CENTER|1
Charles Roach Lane, Kingston ACT|Charles Roach Lane, Kingston ACT 2604, Australia|-35.317344|149.147025|GEOMETRIC_CENTER|1
Charles St, Queanbeyan ACT|Charles Street, Queanbeyan NSW 2620, Australia|-35.359499|149.227751|GEOMETRIC_CENTER|1
Charleston St, Monash ACT|Charleston Street, Monash ACT 2904, Australia|-35.418117|149.081821|GEOMETRIC_CENTER|1
Charlick Pl, Nicholls ACT|Charlick Place, Nicholls ACT 2913, Australia|-35.186637|149.103308|GEOMETRIC_CENTER|1
Charlotte Barton St, Franklin ACT|Charlotte Barton Street, Franklin ACT 2913, Australia|-35.205879|149.141245|GEOMETRIC_CENTER|1
Charlotte St, Red Hill ACT|Charlotte Street, Red Hill ACT 2603, Australia|-35.333477|149.123356|GEOMETRIC_CENTER|1
Charlton Cres, Gordon ACT|Charlton Crescent, Gordon ACT 2906, Australia|-35.461003|149.077517|GEOMETRIC_CENTER|1
Charlton St, Pearce ACT|Charlton Street, Pearce ACT 2607, Australia|-35.359621|149.082869|GEOMETRIC_CENTER|1
Charnwood Pl, Charnwood ACT|Charnwood Place, Charnwood ACT 2615, Australia|-35.205129|149.033978|GEOMETRIC_CENTER|1
Charteris Cres, Chifley ACT|Charteris Crescent, Chifley ACT 2606, Australia|-35.353638|149.082848|GEOMETRIC_CENTER|1
Charterisville Ave, Conder ACT|Charterisville Avenue, Conder ACT 2906, Australia|-35.456272|149.102294|GEOMETRIC_CENTER|1
Charvin Ct, Melba ACT|Charvin Court, Melba ACT 2615, Australia|-35.217398|149.050277|GEOMETRIC_CENTER|1
Chase Pl, Chisholm ACT|Chase Place, Chisholm ACT 2905, Australia|-35.421239|149.130954|GEOMETRIC_CENTER|1
Chaseling St, Phillip ACT|Chaseling Street, Phillip ACT 2606, Australia|-35.346626|149.094923|GEOMETRIC_CENTER|1
Chataway Cres, Fadden ACT|Chataway Crescent, Fadden ACT 2904, Australia|-35.398744|149.119991|GEOMETRIC_CENTER|1
Chater Pl, Dunlop ACT|Chater Place, Dunlop ACT 2615, Australia|-35.197088|149.022943|GEOMETRIC_CENTER|1
Chaton Pl, Palmerston ACT|Chaton Place, Palmerston ACT 2913, Australia|-35.195141|149.111824|GEOMETRIC_CENTER|1
Chauncy Cres, Richardson ACT|Chauncy Crescent, Richardson ACT 2905, Australia|-35.432184|149.116182|GEOMETRIC_CENTER|1
Chauvel Cir, Chapman ACT|Chauvel Circle, Weston Creek ACT 2611, Australia|-35.350205|149.027997|GEOMETRIC_CENTER|1
Chauvel St, Campbell ACT|Chauvel Street, Campbell ACT 2612, Australia|-35.290987|149.155666|GEOMETRIC_CENTER|1
Chave St, Holt ACT|Chave Street, Holt ACT 2615, Australia|-35.222479|149.025693|GEOMETRIC_CENTER|1
Checchi Pl, Monash ACT|Checchi Place, Monash ACT 2904, Australia|-35.415227|149.083636|GEOMETRIC_CENTER|1
Cheeke Pl, Latham ACT|Cheeke Place, Latham ACT 2615, Australia|-35.220505|149.035965|GEOMETRIC_CENTER|1
Cheel Pl, Farrer ACT|Cheel Place, Farrer ACT 2607, Australia|-35.378140|149.109386|GEOMETRIC_CENTER|1
Cheeseman Pl, Gowrie ACT|Cheeseman Place, Gowrie ACT 2904, Australia|-35.412585|149.103110|GEOMETRIC_CENTER|1
Cheetham Pl, Calwell ACT|Cheetham Place, Calwell ACT 2905, Australia|-35.440573|149.102285|GEOMETRIC_CENTER|1
Chelsworth St, Wright ACT|Chelsworth Street, Wright ACT 2611, Australia|-35.325882|149.040962|GEOMETRIC_CENTER|1
Cheney Pl, Mitchell ACT|Cheney Place, Mitchell ACT 2911, Australia|-35.212238|149.140422|GEOMETRIC_CENTER|1
Chermside St, Deakin ACT|Chermside Street, Deakin ACT 2600, Australia|-35.316596|149.108497|GEOMETRIC_CENTER|1
Cherry Pl, Pearce ACT|Cherry Place, Pearce ACT 2607, Australia|-35.365438|149.080553|GEOMETRIC_CENTER|1
Cherry St, Pearce ACT|Cherry Street, Pearce ACT 2607, Australia|-35.364775|149.080659|GEOMETRIC_CENTER|1
Cherry Tree Lane, Wamboin ACT|None|0.000000|0.000000|ERROR|0
Chevalier St, Weston ACT|Chevalier Street, Weston Creek ACT 2611, Australia|-35.345359|149.060419|GEOMETRIC_CENTER|1
Chevalley Loop, Gordon ACT|Chevalley Loop, Gordon ACT 2906, Australia|-35.446430|149.089919|GEOMETRIC_CENTER|1
Chewings St, Page ACT|Chewings Street, Page ACT 2614, Australia|-35.239702|149.041293|GEOMETRIC_CENTER|1
Chewings St, Scullin ACT|Chewings Street, Scullin ACT 2614, Australia|-35.235920|149.044345|GEOMETRIC_CENTER|1
Cheyne Pl, Kambah ACT|Cheyne Place, Kambah ACT 2902, Australia|-35.387852|149.047275|GEOMETRIC_CENTER|1
Chidley St, Gungahlin ACT|Chidley Street, Gungahlin ACT 2912, Australia|-35.176633|149.136426|GEOMETRIC_CENTER|1
Chiesa St, Forde ACT|Chiesa Street, Forde ACT 2914, Australia|-35.170118|149.144175|GEOMETRIC_CENTER|1
Chifley Pl, Chifley ACT|Chifley Place, Chifley ACT 2606, Australia|-35.352175|149.076122|GEOMETRIC_CENTER|1
Childe Pl, Chifley ACT|Childe Place, Chifley ACT 2606, Australia|-35.350541|149.078224|GEOMETRIC_CENTER|1
Childers St, City ACT|The Australian National University, Childers Street, Canberra ACT 2601, Australia|-35.278472|149.124356|GEOMETRIC_CENTER|1
Chillagoe St, Fisher ACT|Chillagoe Street, Weston Creek ACT 2611, Australia|-35.365588|149.059277|GEOMETRIC_CENTER|1
Chilton St, Casey ACT|Chilton Street, Casey ACT 2913, Australia|-35.170940|149.089424|GEOMETRIC_CENTER|1
Chinner Cres, Melba ACT|Chinner Crescent, Melba ACT 2615, Australia|-35.209193|149.049652|GEOMETRIC_CENTER|1
Chipperfield Cct, Gordon ACT|Chipperfield Circuit, Gordon ACT 2906, Australia|-35.474340|149.088637|GEOMETRIC_CENTER|1
Chippindall Cct, Theodore ACT|Chippindall Circuit, Theodore ACT 2905, Australia|-35.453253|149.118655|GEOMETRIC_CENTER|1
Chirnside Cct, Kambah ACT|Chirnside Circuit, Kambah ACT 2902, Australia|-35.385987|149.058049|GEOMETRIC_CENTER|1
Chirnside Pl, Kambah ACT|Chirnside Place, Kambah ACT 2902, Australia|-35.384505|149.056846|GEOMETRIC_CENTER|1
Chisholm St, Ainslie ACT|Chisholm Street, Ainslie ACT 2602, Australia|-35.271582|149.146162|GEOMETRIC_CENTER|1
Chomley Ct, Evatt ACT|Chomley Court, Evatt ACT 2617, Australia|-35.210811|149.061451|GEOMETRIC_CENTER|1
Chowne St, Campbell ACT|Chowne Street, Campbell ACT 2612, Australia|-35.287125|149.145569|GEOMETRIC_CENTER|1
Christian Rd, Acton ACT|Christian Road, Acton ACT 2601, Australia|-35.270680|149.111614|GEOMETRIC_CENTER|1
Christie Pl, Gordon ACT|Christie Place, Gordon ACT 2906, Australia|-35.443862|149.083232|GEOMETRIC_CENTER|1
Christina Stead St, Franklin ACT|Christina Stead Street, Franklin ACT 2913, Australia|-35.203166|149.143987|GEOMETRIC_CENTER|1
Christmas St, Theodore ACT|Christmas Street, Theodore ACT 2905, Australia|-35.443064|149.127369|GEOMETRIC_CENTER|1
Christopher Cres, Karabar ACT|Christopher Crescent, Karabar NSW 2620, Australia|-35.362536|149.222438|GEOMETRIC_CENTER|1
Chubb Pl, Latham ACT|Chubb Place, Latham ACT 2615, Australia|-35.224002|149.036163|GEOMETRIC_CENTER|1
Chubb St, Latham ACT|Chubb Street, Latham ACT 2615, Australia|-35.222615|149.035535|GEOMETRIC_CENTER|1
Chuculba Cres, Giralang ACT|Chuculba Crescent, Giralang ACT 2617, Australia|-35.215367|149.100137|GEOMETRIC_CENTER|1
Chumleigh Cl, Campbell ACT|Chumleigh Close, Campbell ACT 2612, Australia|-35.300047|149.166214|GEOMETRIC_CENTER|1
Church Lane, Queanbeyan ACT|Church Lane, Queanbeyan NSW 2620, Australia|-35.355268|149.237165|GEOMETRIC_CENTER|1
Churchill Way, Gordon ACT|Churchill Way, Gordon ACT 2906, Australia|-35.442827|149.087560|GEOMETRIC_CENTER|1
Chuter St, Casey ACT|Chuter Street, Casey ACT 2913, Australia|-35.177187|149.089295|GEOMETRIC_CENTER|1
Cilento St, Macgregor ACT|Cilento Street, North West Rural Canberra ACT 2615, Australia|-35.210934|149.001331|GEOMETRIC_CENTER|1
City Walk, City ACT|City Walk, Canberra ACT 2601, Australia|-35.280340|149.132495|GEOMETRIC_CENTER|1
Civic Sq, City ACT|City Walk, Canberra ACT 2601, Australia|-35.280340|149.132495|GEOMETRIC_CENTER|1
Clambe Pl, Charnwood ACT|Clambe Place, Charnwood ACT 2615, Australia|-35.198676|149.033580|GEOMETRIC_CENTER|1
Clamp Pl, Greenway ACT|Clamp Place, Greenway ACT 2900, Australia|-35.401605|149.072757|GEOMETRIC_CENTER|1
Clancy Mckenna Cres, Bonner ACT|Clancy McKenna Crescent, Bonner ACT 2914, Australia|-35.156758|149.138108|GEOMETRIC_CENTER|1
Clancy St, Evatt ACT|Clancy Street, Evatt ACT 2617, Australia|-35.208641|149.072437|GEOMETRIC_CENTER|1
Clara Cl, Amaroo ACT|Clara Close, Amaroo ACT 2914, Australia|-35.174230|149.122088|GEOMETRIC_CENTER|1
Clare Burton Cct, Franklin ACT|Clare Burton Crescent, Franklin ACT 2913, Australia|-35.198440|149.148538|GEOMETRIC_CENTER|1
Clare Dennis Ave, Gordon ACT|Clare Dennis Avenue, Gordon ACT 2906, Australia|-35.444085|149.086393|GEOMETRIC_CENTER|1
Clare Lane, Wamboin ACT|Clare Lane, Wamboin NSW 2620, Australia|-35.232437|149.375343|GEOMETRIC_CENTER|1
Clare Pl, Gowrie ACT|Clare Place, Gowrie ACT 2904, Australia|-35.404365|149.106272|GEOMETRIC_CENTER|1
Clare Valley Pl, Wamboin ACT|Clare Valley Place, Wamboin NSW 2620, Australia|-35.235732|149.369709|GEOMETRIC_CENTER|1
Clarendon St, Amaroo ACT|Clarendon Street, Amaroo ACT 2914, Australia|-35.170899|149.134606|GEOMETRIC_CENTER|1
Clarey Cres, Spence ACT|Clarey Crescent, Spence ACT 2615, Australia|-35.196139|149.065898|GEOMETRIC_CENTER|1
Clark Cl, Spence ACT|Clark Close, Spence ACT 2615, Australia|-35.193910|149.063240|GEOMETRIC_CENTER|1
Clark Pl, Kambah ACT|Clark Place, Kambah ACT 2902, Australia|-35.392177|149.031688|GEOMETRIC_CENTER|1
Clarke St, Yarralumla ACT|Clarke Street, Yarralumla ACT 2600, Australia|-35.303742|149.108326|GEOMETRIC_CENTER|1
Clarkson St, Pearce ACT|Clarkson Street, Pearce ACT 2607, Australia|-35.357993|149.080306|GEOMETRIC_CENTER|1
Clarnette Pl, Flynn ACT|Clarnette Place, Flynn ACT 2615, Australia|-35.207477|149.038109|GEOMETRIC_CENTER|1
Clarrie Hermes Dr, Casey ACT|Clarrie Hermes Drive, Casey ACT 2913, Australia|-35.176672|149.095581|GEOMETRIC_CENTER|1
Clarrie Hermes Dr, Kinlyside ACT|Clarrie Hermes Drive, Kinlyside ACT 2913, Australia|-35.180239|149.078194|GEOMETRIC_CENTER|1
Clarrie Hermes Dr, Nicholls ACT|Clarrie Hermes Drive, Nicholls ACT 2913, Australia|-35.177718|149.092631|GEOMETRIC_CENTER|1
Clarrie Lane, Tharwa ACT|Tharwa ACT 2620, Australia|-35.508497|149.066381|APPROXIMATE|1
Clavert Pl, Florey ACT|Clavert Place, Florey ACT 2615, Australia|-35.230159|149.050571|GEOMETRIC_CENTER|1
Claxton Cres, Lyneham ACT|Claxton Crescent, Lyneham ACT 2602, Australia|-35.235645|149.122481|GEOMETRIC_CENTER|1
Clay St, Bonner ACT|Clay Street, Bonner ACT 2914, Australia|-35.162526|149.142476|GEOMETRIC_CENTER|1
Clayton Pl, Fadden ACT|Clayton Place, Fadden ACT 2904, Australia|-35.403218|149.117119|GEOMETRIC_CENTER|1
Clear St, Palmerston ACT|Clear Street, Palmerston ACT 2913, Australia|-35.198631|149.115179|GEOMETRIC_CENTER|1
Clearview Pl, Bywong ACT|Clearview Place, Bywong NSW 2621, Australia|-35.182889|149.334257|GEOMETRIC_CENTER|1
Cleary Pl, Gilmore ACT|Cleary Place, Gilmore ACT 2905, Australia|-35.420421|149.142401|GEOMETRIC_CENTER|1
Cleeve Pl, Gordon ACT|Cleeve Place, Gordon ACT 2906, Australia|-35.463302|149.085508|GEOMETRIC_CENTER|1
Cleggett St, Forde ACT|Cleggett Street, Forde ACT 2914, Australia|-35.165595|149.144326|GEOMETRIC_CENTER|1
Cleland St, Latham ACT|Cleland Street, Latham ACT 2615, Australia|-35.222235|149.032458|GEOMETRIC_CENTER|1
Clem Hill St, Gordon ACT|Clem Hill Street, Gordon ACT 2906, Australia|-35.464379|149.081367|GEOMETRIC_CENTER|1
Clemenger St, Nicholls ACT|Clemenger Street, Nicholls ACT 2913, Australia|-35.179950|149.089261|GEOMETRIC_CENTER|1
Clement Pl, Macgregor ACT|Clement Place, Macgregor ACT 2615, Australia|-35.216047|149.014563|GEOMETRIC_CENTER|1
Clements St, Florey ACT|Clements Street, Florey ACT 2615, Australia|-35.224918|149.051641|GEOMETRIC_CENTER|1
Clendinnen St, Dunlop ACT|Clendinnen Street, Dunlop ACT 2615, Australia|-35.192389|149.015070|GEOMETRIC_CENTER|1
Clermont St, Fisher ACT|Clermont Street, Weston Creek ACT 2611, Australia|-35.363988|149.059667|GEOMETRIC_CENTER|1
Clews Pl, Bruce ACT|Clews Place, Bruce ACT 2617, Australia|-35.250541|149.080016|GEOMETRIC_CENTER|1
Clianthus St, O'connor ACT|Clianthus Street, O'Connor ACT 2602, Australia|-35.252265|149.118150|GEOMETRIC_CENTER|1
Clifford Cres, Melba ACT|Clifford Crescent, Melba ACT 2615, Australia|-35.206505|149.063284|GEOMETRIC_CENTER|1
Clift Cres, Chisholm ACT|Clift Crescent, Chisholm ACT 2905, Australia|-35.428313|149.118472|GEOMETRIC_CENTER|1
Clift Cres, Richardson ACT|Clift Crescent, Richardson ACT 2905, Australia|-35.427369|149.110497|GEOMETRIC_CENTER|1
Clifton Pl, Kambah ACT|Clifton Place, Kambah ACT 2902, Australia|-35.386596|149.069779|GEOMETRIC_CENTER|1
Climpson Pl, Gowrie ACT|Climpson Place, Gowrie ACT 2904, Australia|-35.410686|149.109439|GEOMETRIC_CENTER|1
Clingan St, Wright ACT|Clingan Street, Wright ACT 2611, Australia|-35.319678|149.035577|GEOMETRIC_CENTER|1
Clint Pl, Macquarie ACT|Clint Place, Macquarie ACT 2614, Australia|-35.248660|149.057093|GEOMETRIC_CENTER|1
Clisby Cl, Cook ACT|Clisby Close, Cook ACT 2614, Australia|-35.257575|149.056432|GEOMETRIC_CENTER|1
Clive Steele Ave, Monash ACT|Clive Steele Avenue, Monash ACT 2904, Australia|-35.414990|149.093471|GEOMETRIC_CENTER|1
Clode Cres, Macgregor ACT|Clode Crescent, Macgregor ACT 2615, Australia|-35.212059|149.010923|GEOMETRIC_CENTER|1
Clode Pl, Macgregor ACT|Clode Place, Macgregor ACT 2615, Australia|-35.211213|149.012322|GEOMETRIC_CENTER|1
Cloncurry St, Kaleen ACT|Cloncurry Street, Kaleen ACT 2617, Australia|-35.230062|149.097617|GEOMETRIC_CENTER|1
Clouston St, Wright ACT|Clouston Street, Wright ACT 2611, Australia|-35.326792|149.038288|GEOMETRIC_CENTER|1
Clubbe Cres, Macgregor ACT|Clubbe Crescent, Macgregor ACT 2615, Australia|-35.211866|149.017469|GEOMETRIC_CENTER|1
Clucas Pl, Bonython ACT|Clucas Place, Bonython ACT 2905, Australia|-35.428273|149.079019|GEOMETRIC_CENTER|1
Clunies Ross St, Acton ACT|Clunies Ross Street, Acton ACT 2601, Australia|-35.278171|149.112224|GEOMETRIC_CENTER|1
Clutsam Pl, Melba ACT|Clutsam Place, Melba ACT 2615, Australia|-35.211559|149.052484|GEOMETRIC_CENTER|1
Clutterbuck Cres, Oxley ACT|Clutterbuck Crescent, Oxley ACT 2903, Australia|-35.407675|149.080233|GEOMETRIC_CENTER|1
Clyde Finlay St, Macgregor ACT|Clyde Finlay Street, North West Rural Canberra ACT 2615, Australia|-35.208936|149.001646|GEOMETRIC_CENTER|1
Clyde Pl, Kaleen ACT|Clyde Place, Kaleen ACT 2617, Australia|-35.215301|149.107333|GEOMETRIC_CENTER|1
Clyne Pl, Higgins ACT|Clyne Place, Higgins ACT 2615, Australia|-35.227837|149.033144|GEOMETRIC_CENTER|1
Coachwood Ave, Jerrabomberra ACT|Coachwood Avenue, Jerrabomberra NSW 2619, Australia|-35.386536|149.198906|GEOMETRIC_CENTER|1
Coal Ct, Beard ACT|Coal Court, Harman ACT 2620, Australia|-35.342128|149.209703|GEOMETRIC_CENTER|1
Coane St, Holder ACT|Coane Street, Weston Creek ACT 2611, Australia|-35.338882|149.048059|GEOMETRIC_CENTER|1
Coates Pl, Weston ACT|Coates Place, Weston Creek ACT 2611, Australia|-35.338876|149.057297|GEOMETRIC_CENTER|1
Cobar Pl, Fisher ACT|Cobar Place, Weston Creek ACT 2611, Australia|-35.362760|149.064081|GEOMETRIC_CENTER|1
Cobb Cres, Ainslie ACT|Cobb Crescent, Ainslie ACT 2602, Australia|-35.258728|149.150911|GEOMETRIC_CENTER|1
Cobbadah St, Omalley ACT|Cobbadah Street, O'Malley ACT 2606, Australia|-35.359004|149.103822|GEOMETRIC_CENTER|1
Cobbett Pl, Bruce ACT|Cobbett Place, Bruce ACT 2617, Australia|-35.244117|149.078363|GEOMETRIC_CENTER|1
Cobby St, Campbell ACT|Cobby Street, Campbell ACT 2612, Australia|-35.280784|149.155738|GEOMETRIC_CENTER|1
Coburn Pl, Isaacs ACT|Coburn Place, Isaacs ACT 2607, Australia|-35.371025|149.115737|GEOMETRIC_CENTER|1
Cochrane Cres, Theodore ACT|Cochrane Crescent, Theodore ACT 2905, Australia|-35.447336|149.115894|GEOMETRIC_CENTER|1
Cockatoo Cl, Nicholls ACT|Cockatoo Close, Nicholls ACT 2913, Australia|-35.190897|149.111528|GEOMETRIC_CENTER|1
Cockburn St, Curtin ACT|Cockburn Street, Curtin ACT 2605, Australia|-35.324004|149.073339|GEOMETRIC_CENTER|1
Cockcroft Ave, Monash ACT|Cockcroft Avenue, Monash ACT 2904, Australia|-35.418813|149.096911|GEOMETRIC_CENTER|1
Cockerill Pl, Mckellar ACT|Cockerill Place, McKellar ACT 2617, Australia|-35.219036|149.070545|GEOMETRIC_CENTER|1
Cockle St, O'connor ACT|Cockle Street, O'Connor ACT 2602, Australia|-35.261999|149.113815|GEOMETRIC_CENTER|1
Cocoparra Cres, Crace ACT|Cocoparra Crescent, Crace ACT 2911, Australia|-35.207067|149.109045|GEOMETRIC_CENTER|1
Coffey Pl, Conder ACT|Coffey Place, Conder ACT 2906, Australia|-35.467979|149.112827|GEOMETRIC_CENTER|1
Coghill Cl, Kambah ACT|Coghill Close, Kambah ACT 2902, Australia|-35.386316|149.087066|GEOMETRIC_CENTER|1
Coghlan St, Chifley ACT|Coghlan Street, Chifley ACT 2606, Australia|-35.352408|149.074386|GEOMETRIC_CENTER|1
Coglin Pl, Kambah ACT|Coglin Place, Kambah ACT 2902, Australia|-35.393635|149.072895|GEOMETRIC_CENTER|1
Cohen St, Belconnen ACT|Cohen Street, Belconnen ACT, Australia|-35.239852|149.065360|GEOMETRIC_CENTER|1
Cohn Pl, Kambah ACT|Cohn Place, Kambah ACT 2902, Australia|-35.386183|149.075586|GEOMETRIC_CENTER|1
